,date,country,type,cases,CODE
5830,2021-01-02,Bangladesh,confirmed,515184,BGD
5831,2021-01-03,Bangladesh,confirmed,516019,BGD
5832,2021-01-04,Bangladesh,confirmed,516929,BGD
5833,2021-01-05,Bangladesh,confirmed,517920,BGD
5834,2021-01-06,Bangladesh,confirmed,518898,BGD
5835,2021-01-07,Bangladesh,confirmed,519905,BGD
5836,2021-01-08,Bangladesh,confirmed,520690,BGD
5837,2021-01-09,Bangladesh,confirmed,521382,BGD
5838,2021-01-10,Bangladesh,confirmed,522453,BGD
5839,2021-01-11,Bangladesh,confirmed,523302,BGD
5840,2021-01-12,Bangladesh,confirmed,524020,BGD
5841,2021-01-13,Bangladesh,confirmed,524910,BGD
5842,2021-01-14,Bangladesh,confirmed,525723,BGD
5843,2021-01-15,Bangladesh,confirmed,526485,BGD
5844,2021-01-16,Bangladesh,confirmed,527063,BGD
5845,2021-01-17,Bangladesh,confirmed,527632,BGD
5846,2021-01-18,Bangladesh,confirmed,528329,BGD
5847,2021-01-19,Bangladesh,confirmed,529031,BGD
5848,2021-01-20,Bangladesh,confirmed,529687,BGD
5849,2021-01-21,Bangladesh,confirmed,530271,BGD
5850,2021-01-22,Bangladesh,confirmed,530890,BGD
5851,2021-01-23,Bangladesh,confirmed,531326,BGD
5852,2021-01-24,Bangladesh,confirmed,531799,BGD
5853,2021-01-25,Bangladesh,confirmed,532401,BGD
5854,2021-01-26,Bangladesh,confirmed,532916,BGD
5855,2021-01-27,Bangladesh,confirmed,533444,BGD
5856,2021-01-28,Bangladesh,confirmed,533953,BGD
5857,2021-01-29,Bangladesh,confirmed,534407,BGD
5858,2021-01-30,Bangladesh,confirmed,534770,BGD
5859,2021-01-31,Bangladesh,confirmed,535139,BGD
5860,2021-02-01,Bangladesh,confirmed,535582,BGD
5861,2021-02-02,Bangladesh,confirmed,536107,BGD
5862,2021-02-03,Bangladesh,confirmed,536545,BGD
5863,2021-02-04,Bangladesh,confirmed,537030,BGD
5864,2021-02-05,Bangladesh,confirmed,537465,BGD
5865,2021-02-06,Bangladesh,confirmed,537770,BGD
5866,2021-02-07,Bangladesh,confirmed,538062,BGD
5867,2021-02-08,Bangladesh,confirmed,538378,BGD
5868,2021-02-09,Bangladesh,confirmed,538765,BGD
5869,2021-02-10,Bangladesh,confirmed,539153,BGD
5870,2021-02-11,Bangladesh,confirmed,539531,BGD
5871,2021-02-12,Bangladesh,confirmed,539975,BGD
5872,2021-02-13,Bangladesh,confirmed,540266,BGD
5873,2021-02-14,Bangladesh,confirmed,540592,BGD
5874,2021-02-15,Bangladesh,confirmed,541038,BGD
5875,2021-02-16,Bangladesh,confirmed,541434,BGD
5876,2021-02-17,Bangladesh,confirmed,541877,BGD
5877,2021-02-18,Bangladesh,confirmed,542268,BGD
5878,2021-02-19,Bangladesh,confirmed,542674,BGD
5879,2021-02-20,Bangladesh,confirmed,543024,BGD
5880,2021-02-21,Bangladesh,confirmed,543351,BGD
5881,2021-02-22,Bangladesh,confirmed,543717,BGD
5882,2021-02-23,Bangladesh,confirmed,544116,BGD
5883,2021-02-24,Bangladesh,confirmed,544544,BGD
5884,2021-02-25,Bangladesh,confirmed,544954,BGD
5885,2021-02-26,Bangladesh,confirmed,545424,BGD
5886,2021-02-27,Bangladesh,confirmed,545831,BGD
5887,2021-02-28,Bangladesh,confirmed,546216,BGD
5888,2021-03-01,Bangladesh,confirmed,546801,BGD
5889,2021-03-02,Bangladesh,confirmed,547316,BGD
5890,2021-03-03,Bangladesh,confirmed,547930,BGD
5891,2021-03-04,Bangladesh,confirmed,548549,BGD
5892,2021-03-05,Bangladesh,confirmed,549184,BGD
5893,2021-03-06,Bangladesh,confirmed,549724,BGD
5894,2021-03-07,Bangladesh,confirmed,550330,BGD
5895,2021-03-08,Bangladesh,confirmed,551175,BGD
5896,2021-03-09,Bangladesh,confirmed,552087,BGD
5897,2021-03-10,Bangladesh,confirmed,553105,BGD
5898,2021-03-11,Bangladesh,confirmed,554156,BGD
5899,2021-03-12,Bangladesh,confirmed,555222,BGD
5900,2021-03-13,Bangladesh,confirmed,556236,BGD
5901,2021-03-14,Bangladesh,confirmed,557395,BGD
5902,2021-03-15,Bangladesh,confirmed,559168,BGD
5903,2021-03-16,Bangladesh,confirmed,560887,BGD
5904,2021-03-17,Bangladesh,confirmed,562752,BGD
5905,2021-03-18,Bangladesh,confirmed,564939,BGD
5906,2021-03-19,Bangladesh,confirmed,566838,BGD
5907,2021-03-20,Bangladesh,confirmed,568706,BGD
5908,2021-03-21,Bangladesh,confirmed,570878,BGD
5909,2021-03-22,Bangladesh,confirmed,573687,BGD
5910,2021-03-23,Bangladesh,confirmed,577241,BGD
5911,2021-03-24,Bangladesh,confirmed,580808,BGD
5912,2021-03-25,Bangladesh,confirmed,584395,BGD
5913,2021-03-26,Bangladesh,confirmed,588132,BGD
5914,2021-03-27,Bangladesh,confirmed,591806,BGD
5915,2021-03-28,Bangladesh,confirmed,595714,BGD
5916,2021-03-29,Bangladesh,confirmed,600895,BGD
5917,2021-03-30,Bangladesh,confirmed,605937,BGD
5918,2021-03-31,Bangladesh,confirmed,611295,BGD
5919,2021-04-01,Bangladesh,confirmed,617764,BGD
5920,2021-04-02,Bangladesh,confirmed,624594,BGD
5921,2021-04-03,Bangladesh,confirmed,630277,BGD
5922,2021-04-04,Bangladesh,confirmed,637364,BGD
5923,2021-04-05,Bangladesh,confirmed,644439,BGD
5924,2021-04-06,Bangladesh,confirmed,651652,BGD
5925,2021-04-07,Bangladesh,confirmed,659278,BGD
5926,2021-04-08,Bangladesh,confirmed,666132,BGD
5927,2021-04-09,Bangladesh,confirmed,673594,BGD
5928,2021-04-10,Bangladesh,confirmed,678937,BGD
5929,2021-04-11,Bangladesh,confirmed,684756,BGD
5930,2021-04-12,Bangladesh,confirmed,691957,BGD
5931,2021-04-13,Bangladesh,confirmed,697985,BGD
5932,2021-04-14,Bangladesh,confirmed,703170,BGD
5933,2021-04-15,Bangladesh,confirmed,707362,BGD
5934,2021-04-16,Bangladesh,confirmed,711779,BGD
5935,2021-04-17,Bangladesh,confirmed,715252,BGD
5936,2021-04-18,Bangladesh,confirmed,718950,BGD
5937,2021-04-19,Bangladesh,confirmed,723221,BGD
5938,2021-04-20,Bangladesh,confirmed,727780,BGD
5939,2021-04-21,Bangladesh,confirmed,732060,BGD
5940,2021-04-22,Bangladesh,confirmed,736074,BGD
5941,2020-01-22,Barbados,confirmed,0,BRB
5942,2020-01-23,Barbados,confirmed,0,BRB
5943,2020-01-24,Barbados,confirmed,0,BRB
5944,2020-01-25,Barbados,confirmed,0,BRB
5945,2020-01-26,Barbados,confirmed,0,BRB
5946,2020-01-27,Barbados,confirmed,0,BRB
5947,2020-01-28,Barbados,confirmed,0,BRB
5948,2020-01-29,Barbados,confirmed,0,BRB
5949,2020-01-30,Barbados,confirmed,0,BRB
5950,2020-01-31,Barbados,confirmed,0,BRB
5951,2020-02-01,Barbados,confirmed,0,BRB
5952,2020-02-02,Barbados,confirmed,0,BRB
5953,2020-02-03,Barbados,confirmed,0,BRB
5954,2020-02-04,Barbados,confirmed,0,BRB
5955,2020-02-05,Barbados,confirmed,0,BRB
5956,2020-02-06,Barbados,confirmed,0,BRB
5957,2020-02-07,Barbados,confirmed,0,BRB
5958,2020-02-08,Barbados,confirmed,0,BRB
5959,2020-02-09,Barbados,confirmed,0,BRB
5960,2020-02-10,Barbados,confirmed,0,BRB
5961,2020-02-11,Barbados,confirmed,0,BRB
5962,2020-02-12,Barbados,confirmed,0,BRB
5963,2020-02-13,Barbados,confirmed,0,BRB
5964,2020-02-14,Barbados,confirmed,0,BRB
5965,2020-02-15,Barbados,confirmed,0,BRB
5966,2020-02-16,Barbados,confirmed,0,BRB
5967,2020-02-17,Barbados,confirmed,0,BRB
5968,2020-02-18,Barbados,confirmed,0,BRB
5969,2020-02-19,Barbados,confirmed,0,BRB
5970,2020-02-20,Barbados,confirmed,0,BRB
5971,2020-02-21,Barbados,confirmed,0,BRB
5972,2020-02-22,Barbados,confirmed,0,BRB
5973,2020-02-23,Barbados,confirmed,0,BRB
5974,2020-02-24,Barbados,confirmed,0,BRB
5975,2020-02-25,Barbados,confirmed,0,BRB
5976,2020-02-26,Barbados,confirmed,0,BRB
5977,2020-02-27,Barbados,confirmed,0,BRB
5978,2020-02-28,Barbados,confirmed,0,BRB
5979,2020-02-29,Barbados,confirmed,0,BRB
5980,2020-03-01,Barbados,confirmed,0,BRB
5981,2020-03-02,Barbados,confirmed,0,BRB
5982,2020-03-03,Barbados,confirmed,0,BRB
5983,2020-03-04,Barbados,confirmed,0,BRB
5984,2020-03-05,Barbados,confirmed,0,BRB
5985,2020-03-06,Barbados,confirmed,0,BRB
5986,2020-03-07,Barbados,confirmed,0,BRB
5987,2020-03-08,Barbados,confirmed,0,BRB
5988,2020-03-09,Barbados,confirmed,0,BRB
5989,2020-03-10,Barbados,confirmed,0,BRB
5990,2020-03-11,Barbados,confirmed,0,BRB
5991,2020-03-12,Barbados,confirmed,0,BRB
5992,2020-03-13,Barbados,confirmed,0,BRB
5993,2020-03-14,Barbados,confirmed,0,BRB
5994,2020-03-15,Barbados,confirmed,0,BRB
5995,2020-03-16,Barbados,confirmed,0,BRB
5996,2020-03-17,Barbados,confirmed,2,BRB
5997,2020-03-18,Barbados,confirmed,2,BRB
5998,2020-03-19,Barbados,confirmed,5,BRB
5999,2020-03-20,Barbados,confirmed,5,BRB
6000,2020-03-21,Barbados,confirmed,6,BRB
6001,2020-03-22,Barbados,confirmed,14,BRB
6002,2020-03-23,Barbados,confirmed,17,BRB
6003,2020-03-24,Barbados,confirmed,18,BRB
6004,2020-03-25,Barbados,confirmed,18,BRB
6005,2020-03-26,Barbados,confirmed,18,BRB
6006,2020-03-27,Barbados,confirmed,24,BRB
6007,2020-03-28,Barbados,confirmed,26,BRB
6008,2020-03-29,Barbados,confirmed,33,BRB
6009,2020-03-30,Barbados,confirmed,33,BRB
6010,2020-03-31,Barbados,confirmed,34,BRB
6011,2020-04-01,Barbados,confirmed,34,BRB
6012,2020-04-02,Barbados,confirmed,46,BRB
6013,2020-04-03,Barbados,confirmed,51,BRB
6014,2020-04-04,Barbados,confirmed,52,BRB
6015,2020-04-05,Barbados,confirmed,56,BRB
6016,2020-04-06,Barbados,confirmed,60,BRB
6017,2020-04-07,Barbados,confirmed,63,BRB
6018,2020-04-08,Barbados,confirmed,63,BRB
6019,2020-04-09,Barbados,confirmed,66,BRB
6020,2020-04-10,Barbados,confirmed,67,BRB
6021,2020-04-11,Barbados,confirmed,68,BRB
6022,2020-04-12,Barbados,confirmed,71,BRB
6023,2020-04-13,Barbados,confirmed,72,BRB
6024,2020-04-14,Barbados,confirmed,72,BRB
6025,2020-04-15,Barbados,confirmed,73,BRB
6026,2020-04-16,Barbados,confirmed,75,BRB
6027,2020-04-17,Barbados,confirmed,75,BRB
6028,2020-04-18,Barbados,confirmed,75,BRB
6029,2020-04-19,Barbados,confirmed,75,BRB
6030,2020-04-20,Barbados,confirmed,75,BRB
6031,2020-04-21,Barbados,confirmed,75,BRB
6032,2020-04-22,Barbados,confirmed,75,BRB
6033,2020-04-23,Barbados,confirmed,76,BRB
6034,2020-04-24,Barbados,confirmed,77,BRB
6035,2020-04-25,Barbados,confirmed,79,BRB
6036,2020-04-26,Barbados,confirmed,79,BRB
6037,2020-04-27,Barbados,confirmed,80,BRB
6038,2020-04-28,Barbados,confirmed,80,BRB
6039,2020-04-29,Barbados,confirmed,80,BRB
6040,2020-04-30,Barbados,confirmed,81,BRB
6041,2020-05-01,Barbados,confirmed,81,BRB
6042,2020-05-02,Barbados,confirmed,81,BRB
6043,2020-05-03,Barbados,confirmed,82,BRB
6044,2020-05-04,Barbados,confirmed,82,BRB
6045,2020-05-05,Barbados,confirmed,82,BRB
6046,2020-05-06,Barbados,confirmed,82,BRB
6047,2020-05-07,Barbados,confirmed,82,BRB
6048,2020-05-08,Barbados,confirmed,83,BRB
6049,2020-05-09,Barbados,confirmed,84,BRB
6050,2020-05-10,Barbados,confirmed,84,BRB
6051,2020-05-11,Barbados,confirmed,84,BRB
6052,2020-05-12,Barbados,confirmed,85,BRB
6053,2020-05-13,Barbados,confirmed,85,BRB
6054,2020-05-14,Barbados,confirmed,85,BRB
6055,2020-05-15,Barbados,confirmed,85,BRB
6056,2020-05-16,Barbados,confirmed,86,BRB
6057,2020-05-17,Barbados,confirmed,88,BRB
6058,2020-05-18,Barbados,confirmed,88,BRB
6059,2020-05-19,Barbados,confirmed,90,BRB
6060,2020-05-20,Barbados,confirmed,90,BRB
6061,2020-05-21,Barbados,confirmed,90,BRB
6062,2020-05-22,Barbados,confirmed,90,BRB
6063,2020-05-23,Barbados,confirmed,92,BRB
6064,2020-05-24,Barbados,confirmed,92,BRB
6065,2020-05-25,Barbados,confirmed,92,BRB
6066,2020-05-26,Barbados,confirmed,92,BRB
6067,2020-05-27,Barbados,confirmed,92,BRB
6068,2020-05-28,Barbados,confirmed,92,BRB
6069,2020-05-29,Barbados,confirmed,92,BRB
6070,2020-05-30,Barbados,confirmed,92,BRB
6071,2020-05-31,Barbados,confirmed,92,BRB
6072,2020-06-01,Barbados,confirmed,92,BRB
6073,2020-06-02,Barbados,confirmed,92,BRB
6074,2020-06-03,Barbados,confirmed,92,BRB
6075,2020-06-04,Barbados,confirmed,92,BRB
6076,2020-06-05,Barbados,confirmed,92,BRB
6077,2020-06-06,Barbados,confirmed,92,BRB
6078,2020-06-07,Barbados,confirmed,92,BRB
6079,2020-06-08,Barbados,confirmed,92,BRB
6080,2020-06-09,Barbados,confirmed,92,BRB
6081,2020-06-10,Barbados,confirmed,96,BRB
6082,2020-06-11,Barbados,confirmed,96,BRB
6083,2020-06-12,Barbados,confirmed,96,BRB
6084,2020-06-13,Barbados,confirmed,96,BRB
6085,2020-06-14,Barbados,confirmed,96,BRB
6086,2020-06-15,Barbados,confirmed,97,BRB
6087,2020-06-16,Barbados,confirmed,97,BRB
6088,2020-06-17,Barbados,confirmed,97,BRB
6089,2020-06-18,Barbados,confirmed,97,BRB
6090,2020-06-19,Barbados,confirmed,97,BRB
6091,2020-06-20,Barbados,confirmed,97,BRB
6092,2020-06-21,Barbados,confirmed,97,BRB
6093,2020-06-22,Barbados,confirmed,97,BRB
6094,2020-06-23,Barbados,confirmed,97,BRB
6095,2020-06-24,Barbados,confirmed,97,BRB
6096,2020-06-25,Barbados,confirmed,97,BRB
6097,2020-06-26,Barbados,confirmed,97,BRB
6098,2020-06-27,Barbados,confirmed,97,BRB
6099,2020-06-28,Barbados,confirmed,97,BRB
6100,2020-06-29,Barbados,confirmed,97,BRB
6101,2020-06-30,Barbados,confirmed,97,BRB
6102,2020-07-01,Barbados,confirmed,97,BRB
6103,2020-07-02,Barbados,confirmed,97,BRB
6104,2020-07-03,Barbados,confirmed,97,BRB
6105,2020-07-04,Barbados,confirmed,97,BRB
6106,2020-07-05,Barbados,confirmed,98,BRB
6107,2020-07-06,Barbados,confirmed,98,BRB
6108,2020-07-07,Barbados,confirmed,98,BRB
6109,2020-07-08,Barbados,confirmed,98,BRB
6110,2020-07-09,Barbados,confirmed,98,BRB
6111,2020-07-10,Barbados,confirmed,98,BRB
6112,2020-07-11,Barbados,confirmed,103,BRB
6113,2020-07-12,Barbados,confirmed,103,BRB
6114,2020-07-13,Barbados,confirmed,103,BRB
6115,2020-07-14,Barbados,confirmed,103,BRB
6116,2020-07-15,Barbados,confirmed,104,BRB
6117,2020-07-16,Barbados,confirmed,104,BRB
6118,2020-07-17,Barbados,confirmed,104,BRB
6119,2020-07-18,Barbados,confirmed,104,BRB
6120,2020-07-19,Barbados,confirmed,105,BRB
6121,2020-07-20,Barbados,confirmed,106,BRB
6122,2020-07-21,Barbados,confirmed,106,BRB
6123,2020-07-22,Barbados,confirmed,106,BRB
6124,2020-07-23,Barbados,confirmed,106,BRB
6125,2020-07-24,Barbados,confirmed,108,BRB
6126,2020-07-25,Barbados,confirmed,108,BRB
6127,2020-07-26,Barbados,confirmed,110,BRB
6128,2020-07-27,Barbados,confirmed,110,BRB
6129,2020-07-28,Barbados,confirmed,110,BRB
6130,2020-07-29,Barbados,confirmed,110,BRB
6131,2020-07-30,Barbados,confirmed,110,BRB
6132,2020-07-31,Barbados,confirmed,110,BRB
6133,2020-08-01,Barbados,confirmed,122,BRB
6134,2020-08-02,Barbados,confirmed,132,BRB
6135,2020-08-03,Barbados,confirmed,132,BRB
6136,2020-08-04,Barbados,confirmed,132,BRB
6137,2020-08-05,Barbados,confirmed,133,BRB
6138,2020-08-06,Barbados,confirmed,133,BRB
